rosbagTimestamp,position,x,y,z,orientation,x,y,z,w
478743000000,,0.0561627053496,-0.0132933073253,0.000151270683058,,0.0,0.0,-0.0557236716605,0.0
478793000000,,0.0561717932941,-0.0132938102598,0.000151138114078,,0.0,0.0,-0.0557226879296,0.0
478843000000,,0.0561764945972,-0.013294070518,0.000151075776191,,0.0,0.0,-0.0557225160321,0.0
478893000000,,0.0561809804945,-0.0132943189621,0.000151022673356,,0.0,0.0,-0.0557223810028,0.0
478943000000,,0.0561856784146,-0.0132945792588,0.000150973331201,,0.0,0.0,-0.0557222480712,0.0
478993000000,,0.0561903748932,-0.0132948395774,0.000150929770503,,0.0,0.0,-0.0557221181504,0.0
479043000000,,0.0561950700998,-0.0132950999154,0.00015089133405,,0.0,0.0,-0.0557219896849,0.0
479093000000,,0.0562041373232,-0.0132956028886,0.000150829431839,,0.0,0.0,-0.0557217441445,0.0
479143000000,,0.0562088295998,-0.0132958632718,0.000150802814909,,0.0,0.0,-0.0557216181105,0.0
479193000000,,0.0562136277159,-0.0132961295851,0.000150778834044,,0.0,0.0,-0.0557214898399,0.0
479243000000,,0.0562181053106,-0.0132963781539,0.000150759062857,,0.0,0.0,-0.0557213706254,0.0
479294000000,,0.0562226889426,-0.0132966326497,0.000150741129169,,0.0,0.0,-0.0557212490184,0.0
479344000000,,0.0562273786408,-0.0132968930719,0.000150724917318,,0.0,0.0,-0.0557211249966,0.0
479394000000,,0.0562320678656,-0.0132971535011,0.000150710615907,,0.0,0.0,-0.0557210013439,0.0
479444000000,,0.0562414451117,-0.013297674377,0.000150686870627,,0.0,0.0,-0.0557207549774,0.0
479494000000,,0.0562507844415,-0.0133049347984,0.000215377851042,,0.0,0.0,-0.0557271424632,0.0
479544000000,,0.0562569210418,-0.0133049649866,0.000151899841108,,0.0,0.0,-0.0557150834377,0.0
479594000000,,0.0562616284752,-0.0133052355813,0.000151279354196,,0.0,0.0,-0.0557120806245,0.0
479645000000,,0.0562663341237,-0.0133054959757,0.000151211437261,,0.0,0.0,-0.0557112379753,0.0
479695000000,,0.0562710376129,-0.0133057561944,0.000151142712126,,0.0,0.0,-0.0557109295184,0.0
479745000000,,0.0562757390517,-0.0133060163935,0.000151079909276,,0.0,0.0,-0.055710753646,0.0
479795000000,,0.0562851366041,-0.0133065368467,0.000150974488176,,0.0,0.0,-0.0557104784139,0.0
479846000000,,0.0562899398402,-0.0133068030216,0.000150929872858,,0.0,0.0,-0.0557103455394,0.0
479896000000,,0.0562942082612,-0.0133070396387,0.000150894735111,,0.0,0.0,-0.0557102287288,0.0
479946000000,,0.0562989024449,-0.0133072999343,0.000150860436691,,0.0,0.0,-0.0557101011947,0.0
479997000000,,0.056303595627,-0.0133075602453,0.000150830178859,,0.0,0.0,-0.0557099744726,0.0
480046000000,,0.0563082879256,-0.0133078205698,0.000150803486034,,0.0,0.0,-0.0557098484466,0.0
480097000000,,0.0563175636736,-0.0133083353361,0.000150759609237,,0.0,0.0,-0.0557096009821,0.0
480147000000,,0.0563222539116,-0.013308595692,0.000150741231827,,0.0,0.0,-0.0557094765643,0.0
480197000000,,0.056326943613,-0.0133088560558,0.000150725020016,,0.0,0.0,-0.0557093525649,0.0
480247000000,,0.056331632841,-0.0133091164267,0.000150710718666,,0.0,0.0,-0.0557092289346,0.0
480297000000,,0.0563363216514,-0.0133093768037,0.000150698102679,,0.0,0.0,-0.0557091056299,0.0
480347000000,,0.0563410100934,-0.013309637186,0.000150686973474,,0.0,0.0,-0.0557089826125,0.0
480397000000,,0.0563501972,-0.0133154512492,0.000346107912054,,0.0,0.0,-0.0557149243618,0.0
480448000000,,0.0563613005085,-0.0133172042136,0.000151278060765,,0.0,0.0,-0.0557002769039,0.0
480499000000,,0.0563660061121,-0.0133174645415,0.000151209940016,,0.0,0.0,-0.0556994564946,0.0
480548000000,,0.0563707095559,-0.0133177247003,0.000151141312727,,0.0,0.0,-0.0556991535549,0.0
480598000000,,0.0563755177813,-0.0133179907535,0.000151077320886,,0.0,0.0,-0.0556989756519,0.0
480648000000,,0.0563800037223,-0.0133182390856,0.000151024071955,,0.0,0.0,-0.0556988403366,0.0
480698000000,,0.0563847016836,-0.013318499265,0.0001509745905,,0.0,0.0,-0.0556987073439,0.0
480748000000,,0.0563893981995,-0.0133187594662,0.000150930905913,,0.0,0.0,-0.055698577426,0.0
480798000000,,0.0563940934396,-0.0133190196871,0.000150892359943,,0.0,0.0,-0.0556984489808,0.0
480848000000,,0.0564034806756,-0.013319540179,0.000150828353113,,0.0,0.0,-0.0556981948814,0.0
480898000000,,0.056408172921,-0.013319800446,0.000150801887531,,0.0,0.0,-0.0556980689222,0.0
480948000000,,0.0564128643938,-0.0133200607249,0.000150778540382,,0.0,0.0,-0.0556979435669,0.0
480998000000,,0.0564176617863,-0.0133203269299,0.000150757505582,,0.0,0.0,-0.0556978159118,0.0
481048000000,,0.0564221387852,-0.0133205753965,0.000150740163386,,0.0,0.0,-0.0556976972095,0.0
481099000000,,0.0564268284556,-0.0133208357025,0.000150724089637,,0.0,0.0,-0.0556975732591,0.0
481148000000,,0.0564315176566,-0.0133210960155,0.000150709910074,,0.0,0.0,-0.0556974496746,0.0
481198000000,,0.0564408948654,-0.0133216166589,0.000150686367111,,0.0,0.0,-0.055697203436,0.0
481248000000,,0.056450407881,-0.0133280322293,0.00043209484541,,0.0,0.0,-0.0557040505086,0.0
481298000000,,0.0564564796468,-0.0133289194698,0.000151301799178,,0.0,0.0,-0.0556910775915,0.0
481348000000,,0.0564612935768,-0.0133291895152,0.000151272449148,,0.0,0.0,-0.0556883861929,0.0
481398000000,,0.0564657851544,-0.0133294379315,0.000151206844485,,0.0,0.0,-0.0556876669478,0.0
481448000000,,0.0564704885045,-0.0133296980292,0.000151138421335,,0.0,0.0,-0.0556873745047,0.0
481498000000,,0.0564751898171,-0.0133299581119,0.000151076083238,,0.0,0.0,-0.0556872026827,0.0
481548000000,,0.0564846939121,-0.0133304842465,0.00015097049215,,0.0,0.0,-0.0556869259416,0.0
481598000000,,0.0564891768644,-0.013330732566,0.000150929149446,,0.0,0.0,-0.0556868020795,0.0
481648000000,,0.0564937653575,-0.0133309868164,0.000150891641147,,0.0,0.0,-0.055686676615,0.0
481698000000,,0.0564984594512,-0.0133312469966,0.00015085773137,,0.0,0.0,-0.0556865492071,0.0
481748000000,,0.0565031525548,-0.0133315071922,0.000150827816464,,0.0,0.0,-0.0556864225982,0.0
481798000000,,0.0565079514171,-0.0133317733152,0.000150800864071,,0.0,0.0,-0.0556862938218,0.0
481848000000,,0.056512429628,-0.0133320217078,0.000150778642897,,0.0,0.0,-0.0556861741985,0.0
481898000000,,0.056521810615,-0.0133325421786,0.00015073987786,,0.0,0.0,-0.0556859250647,0.0
481949000000,,0.0565265002772,-0.0133328024265,0.000150723849895,,0.0,0.0,-0.0556858011455,0.0
481998000000,,0.0565311894714,-0.0133330626813,0.000150709710738,,0.0,0.0,-0.0556856775911,0.0
482048000000,,0.0565358782528,-0.0133333229422,0.000150697237836,,0.0,0.0,-0.0556855543586,0.0
482098000000,,0.05654056667,-0.0133335832083,0.000150686234867,,0.0,0.0,-0.0556854314099,0.0
482148000000,,0.0565502096468,-0.0133390606131,0.000334375285144,,0.0,0.0,-0.0556914445916,0.0
482198000000,,0.0565561519399,-0.0133408870733,0.000151268684165,,0.0,0.0,-0.0556792016955,0.0
482248000000,,0.0565654574091,-0.0133414043199,0.000151205349021,,0.0,0.0,-0.0556758892669,0.0
482298000000,,0.0565701607141,-0.0133416643579,0.000151137031775,,0.0,0.0,-0.055675601843,0.0
482348000000,,0.056574861986,-0.0133419243824,0.000151074849126,,0.0,0.0,-0.0556754312986,0.0
482398000000,,0.0565795614326,-0.0133421844244,0.000151019520773,,0.0,0.0,-0.0556752905355,0.0
482448000000,,0.0565842592614,-0.013342444489,0.000150970594421,,0.0,0.0,-0.0556751580078,0.0
482499000000,,0.0565889556609,-0.0133427045753,0.000150927403478,,0.0,0.0,-0.0556750283082,0.0
482549000000,,0.0565978114642,-0.0133431952439,0.00015085928462,,0.0,0.0,-0.0556747871131,0.0
482599000000,,0.0566025046133,-0.0133434553805,0.000150829198822,,0.0,0.0,-0.0556746604935,0.0
482648000000,,0.0566070902503,-0.0133437096179,0.000150803224809,,0.0,0.0,-0.0556745374202,0.0
482699000000,,0.0566116751451,-0.0133439638667,0.000150780245926,,0.0,0.0,-0.0556744149267,0.0
482750000000,,0.0566162593833,-0.0133442181255,0.000150759916898,,0.0,0.0,-0.055674292945,0.0
482800000000,,0.0566209496309,-0.0133444783064,0.000150741539656,,0.0,0.0,-0.0556741685947,0.0
482851000000,,0.0566256393418,-0.0133447384953,0.000150725328007,,0.0,0.0,-0.0556740446624,0.0
482901000000,,0.0566351239591,-0.013345264807,0.000150698142216,,0.0,0.0,-0.0556737950637,0.0
482951000000,,0.0566395992991,-0.0133455131868,0.000150687519632,,0.0,0.0,-0.0556736777017,0.0
483001000000,,0.0566486484589,-0.0133523213191,0.000444886136999,,0.0,0.0,-0.0556804406496,0.0
483051000000,,0.0566552893153,-0.0133528172516,0.000151640620254,,0.0,0.0,-0.0556678860207,0.0
483101000000,,0.056659782565,-0.0133530739944,0.000151281149424,,0.0,0.0,-0.0556650386018,0.0
483152000000,,0.0566644882744,-0.013353334163,0.00015121344798,,0.0,0.0,-0.0556641732329,0.0
483201000000,,0.0566691918248,-0.0133535941491,0.000151144626792,,0.0,0.0,-0.0556638592307,0.0
483251000000,,0.0566782725913,-0.0133540963687,0.000151029188075,,0.0,0.0,-0.0556635488388,0.0
483301000000,,0.0566830774603,-0.0133543622802,0.00015097807922,,0.0,0.0,-0.0556634124752,0.0
483351000000,,0.0566879875295,-0.0133546341246,0.00015093214616,,0.0,0.0,-0.0556632766254,0.0
483402000000,,0.0566925761086,-0.0133548882596,0.000150894316232,,0.0,0.0,-0.0556631511296,0.0
483451000000,,0.0566972702808,-0.013355148322,0.000150860115515,,0.0,0.0,-0.0556630237078,0.0
483501000000,,0.0567018568015,-0.0133554024889,0.000150830588473,,0.0,0.0,-0.0556628999637,0.0
483551000000,,0.0567074021738,-0.0133557098707,0.000150799392017,,0.0,0.0,-0.0556627511991,0.0
483602000000,,0.0567159314892,-0.0133561827968,0.000150759575665,,0.0,0.0,-0.0556625239122,0.0
483651000000,,0.0567204085465,-0.0133564310956,0.000150742034803,,0.0,0.0,-0.0556624052358,0.0
483701000000,,0.0567249916929,-0.0133566853139,0.000150726124245,,0.0,0.0,-0.055662284129,0.0
483751000000,,0.0567295743847,-0.0133569395389,0.000150712048614,,0.0,0.0,-0.0556621633765,0.0
483801000000,,0.0567342632347,-0.0133571996823,0.000150699324486,,0.0,0.0,-0.0556620401399,0.0
483852000000,,0.0567389517132,-0.0133574598311,0.000150688099904,,0.0,0.0,-0.0556619171928,0.0
483903000000,,0.0567544245188,-0.0133647462477,0.000153614128619,,0.0,0.0,-0.0556566294628,0.0
483952000000,,0.0567591342166,-0.0133650205313,0.000151283966956,,0.0,0.0,-0.055653343541,0.0
484002000000,,0.05676394695,-0.0133652865675,0.000151215151071,,0.0,0.0,-0.0556524191269,0.0
484052000000,,0.0567688643021,-0.0133655583107,0.000151143224061,,0.0,0.0,-0.0556520894957,0.0
484102000000,,0.056773352096,-0.0133658064033,0.000151083125916,,0.0,0.0,-0.0556519206812,0.0
484152000000,,0.0567780517853,-0.0133660663256,0.000151026878967,,0.0,0.0,-0.0556517778325,0.0
484203000000,,0.0567854185137,-0.0133664739761,0.000150951484169,,0.0,0.0,-0.0556515706562,0.0
484253000000,,0.0567899009352,-0.0133667221367,0.000150912315517,,0.0,0.0,-0.0556514475299,0.0
484303000000,,0.0567945956332,-0.0133669821327,0.000150876006868,,0.0,0.0,-0.0556513196854,0.0
484353000000,,0.0567997159172,-0.0133672657834,0.000150841257365,,0.0,0.0,-0.0556511812231,0.0
484407000000,,0.0568046218211,-0.0133675376312,0.000150812131196,,0.0,0.0,-0.0556510493505,0.0
484453000000,,0.0568095268384,-0.0133678094927,0.000150786582938,,0.0,0.0,-0.0556509181715,0.0
484503000000,,0.056818908264,-0.0133683296073,0.000150746125334,,0.0,0.0,-0.0556506688459,0.0
484553000000,,0.0568237046907,-0.0133685955885,0.000150729041237,,0.0,0.0,-0.0556505420455,0.0
484603000000,,0.0568281808948,-0.0133688438445,0.000150714956302,,0.0,0.0,-0.0556504240574,0.0
484654000000,,0.0568328698299,-0.0133691039284,0.000150701901658,,0.0,0.0,-0.0556503007792,0.0
484704000000,,0.0568376649378,-0.013369369929,0.000150690140179,,0.0,0.0,-0.0556501750062,0.0
484754000000,,0.0568445935689,-0.0133745757126,0.000760411517155,,0.0,0.0,-0.0556517992036,0.0
